,protein_name,compound_name,smiles,pocket_name,pocket_com,affinity
4685,6dlo,,N1C(SCC(=O)NC2C=CC(=CC=2OC)OC)=NN=C1NN=CC1=CC=C(C=C1)OCC,protein_center,"-18.041,-13.011,7.779",3.4246914
4686,6dlo,,N1=C(SCC(=O)NC2C=CC(=C(Cl)C=2)Cl)C=NN=C1O,protein_center,"-18.041,-13.011,7.779",3.0686722
4687,6dlo,,C1(=NN=C(COC2=CC=C(C=C2)C(C)(C)C)S1)NC(=O)C1=CC=C(C=C1)Cl,protein_center,"-18.041,-13.011,7.779",4.8730316
4688,6dlo,,S(CC)(=O)(=O)C1CCC(N)(C#N)C1,protein_center,"-18.041,-13.011,7.779",2.4350247
4689,6dlo,,N1(C=CC=N1)C1=CC=C(N=N1)NC1=CC=C(C=C1)NC(=O)NC1C=CC2C(=CC=CC=2)C=1,protein_center,"-18.041,-13.011,7.779",5.4657497
4690,6dlo,,N12CC(C)(C(=O)NC3CCCCCC3)N(C(=O)C1=CC1=CC=C(OC)C=C21)CCCOCC,protein_center,"-18.041,-13.011,7.779",4.5031123
4691,6dlo,,BrC1C(NC(=O)OC(C)(C)C)=CC2C=C(Br)N=CC=2C=1,protein_center,"-18.041,-13.011,7.779",4.394649
4692,6dlo,,C12(CCN(CC1)CC1=CC=C(C=C1)C(N)=O)NC(CC2C(O)=O)=O,protein_center,"-18.041,-13.011,7.779",1.7321994
4693,6dlo,,N1(CCN(CC1)C1C=CC(=NN=1)C1C=CC=CC=1OC)C(CCC1C=CC(=CC=1)OC)=O,protein_center,"-18.041,-13.011,7.779",4.1929207
4694,6dlo,,C1(C(O)=O)=C(C)N(C(C)=C1CNC(C)C1C=CC=CC=1)CC1=C(C=CC=C1Cl)F,protein_center,"-18.041,-13.011,7.779",3.4367027
4695,6dlo,,N[C@H]1CN(C(C2C=CC=CC=2)C2C=CC=CC=2)[C@H]1C,protein_center,"-18.041,-13.011,7.779",2.8994932
4696,6dlo,,CS(N1CCN(C(C2C3=C(C=CC=C3)OC=2)=O)CC1)(=O)=O,protein_center,"-18.041,-13.011,7.779",3.2243562
4697,6dlo,,S(=O)(=O)(NC1C=CC(=CC=1)N(C)C)C1=NNC(C(OCC)=O)=C1,protein_center,"-18.041,-13.011,7.779",2.6856108
4698,6dlo,,C12C(=O)N(CC(=O)NC3C=CC=CC=3)C=NC=1SC(C(OCC)=O)=C2C,protein_center,"-18.041,-13.011,7.779",3.1573813
4699,6dlo,,N1(N=CC2=CC=CN2C)C(S)=NN=C1C1C=CC(=CC=1Cl)Cl,protein_center,"-18.041,-13.011,7.779",3.6963565
4700,6dlo,,C1(SC2=C(CCC2)C=1C(=O)NC(C(C)CC)C1NC2=C(C=CC=C2)N=1)N1C=NN=N1,protein_center,"-18.041,-13.011,7.779",4.3678536
4701,6dlo,,N1(C=NC=C1CN)CC1C=CC=CC=1Cl,protein_center,"-18.041,-13.011,7.779",3.6718063
4702,6dlo,,C(=O)(CN1CCOCC1)NN=CC1=CC=C(C(Br)=C1)OCC1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",3.779975
4703,6dlo,,CC1OC(C)CN(C2CCC(=O)CC2)C1,protein_center,"-18.041,-13.011,7.779",0.92238796
4704,6dlo,,C1(=O)/C(=C2\CCCC\2)/C2C(=CC=C(C=2)S(=O)(=O)NC2C=CC(=C(Cl)C=2)OC)N1C,protein_center,"-18.041,-13.011,7.779",4.41657
4705,6dlo,,C1(C=NN2C=CN(C)C=12)C(=O)NC1=CC=C(C=C1)OCC1CCCCO1,protein_center,"-18.041,-13.011,7.779",3.5025082
4706,6dlo,,N(C(=O)C1CCN(CC1)C(=O)C1C=CC(=CC=1)C1=CC=CC=C1)C1SC=CN=1,protein_center,"-18.041,-13.011,7.779",4.206811
4707,6dlo,,C1(SC=C(CC(OCC)=O)N=1)NC(=O)C1C=CC=CC=1OCC,protein_center,"-18.041,-13.011,7.779",3.3094683
4708,6dlo,,CN(CC1=C(C(F)(F)F)C=CC=C1)CC(NC1=CC=C(C(C)=O)C=C1)=O,protein_center,"-18.041,-13.011,7.779",4.7007046
4709,6dlo,,C1(C(=O)N(C)CCO)=CN(N=N1)C1CCN(CC1)CC1=CC=C(C=C1)OC(F)(F)F,protein_center,"-18.041,-13.011,7.779",3.4387898
4710,6dlo,,C1(CN(C)CC2C=CC(=CC=2)N2C=CN=C2)=CNN=C1C.OC=O.OC=O,protein_center,"-18.041,-13.011,7.779",3.1316931
4711,6dlo,,N12N=C(C=C1N=C(C=C2C(F)(F)F)C1=CC=CS1)C(=O)NCC1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",4.190974
4712,6dlo,,C1(C)=NC(Br)=C(C)C=C1C,protein_center,"-18.041,-13.011,7.779",2.8191698
4713,6dlo,,C1=C(C=CC(=C1)C(=O)NC(C(C)C)C(O)=O)C1CCCCC1,protein_center,"-18.041,-13.011,7.779",3.6074686
4714,6dlo,,CC1=C(C)SC(S(N2CC(C(N3CCOCC3)=O)CCC2)(=O)=O)=C1,protein_center,"-18.041,-13.011,7.779",3.3967466
4715,6dlo,,C1C(=CC=CC=1)C(CC)C(F)(F)F,protein_center,"-18.041,-13.011,7.779",3.1120458
4716,6dlo,,N1(C2=CC=CC(Cl)=C2)C(C)=C(C=C1C)C=C(C#N)C(NC)=O,protein_center,"-18.041,-13.011,7.779",5.079851
4717,6dlo,,C1(C(O)=O)C=NN(C)C=1C1CCC1.Cl,protein_center,"-18.041,-13.011,7.779",1.3318865
4718,6dlo,,C1(C(F)(F)F)C=CC=CC=1N=CC1C=CC(C=NC2=CC=CC=C2C(F)(F)F)=CC=1,protein_center,"-18.041,-13.011,7.779",5.814496
4719,6dlo,,C=C(Br)CC1=CC(Cl)=CC(F)=C1,protein_center,"-18.041,-13.011,7.779",4.219113
4720,6dlo,,N1=C(N2CCCN(C3CC4C(=CC=CC=4)C3)CC2)N(N=C1C(O)=O)C,protein_center,"-18.041,-13.011,7.779",2.0061579
4721,6dlo,,C(=O)(C(C1=CC=CC=C1)=CC1C=CC=C(C=1)N(=O)=O)N1CCC2=C(C=CC=C2)C1,protein_center,"-18.041,-13.011,7.779",4.5630865
4722,6dlo,,N1([C@H]2CC[C@H]([C@@H]2O)N(C)C(=O)C2=CC=NC=N2)C=NC2C(=NC=NC1=2)N,protein_center,"-18.041,-13.011,7.779",2.2009249
4723,6dlo,,[N+]1(CC(=O)C2=CC=CS2)C=CN(C=C)C=1,protein_center,"-18.041,-13.011,7.779",2.5963688
4724,6dlo,,C12NC(=CC=1N=C(N(C)C2=O)SCC(=O)N1CCCCC1CC)C,protein_center,"-18.041,-13.011,7.779",2.456251
4725,6dlo,,CCCC(N1C(C2=CC=CC=C2)CCC1)=O,protein_center,"-18.041,-13.011,7.779",1.9405031
4726,6dlo,,N12C(COC3=CC=C(C=C3)Cl)=NN=C1SC(C1=CC=CN=C1)=N2,protein_center,"-18.041,-13.011,7.779",4.417513
4727,6dlo,,C1(=CC=C(C)O1)C(C)=NNC(N)=N.Cl,protein_center,"-18.041,-13.011,7.779",2.7997813
4728,6dlo,,N1C2=CC(C)=CC=C2C=C(CO)C=1C1C=CC(=CC=1)C(NCCNC1=C(C=CC=N1)C)=O,protein_center,"-18.041,-13.011,7.779",5.328499
4729,6dlo,,C1(CN(C)C(=O)CSC2C=CN=CC=2)=CC(=NO1)CC,protein_center,"-18.041,-13.011,7.779",2.8433423
4730,6dlo,,CC(CN1C(C)CN(CCS(N(C)C)(=O)=O)CC1)O,protein_center,"-18.041,-13.011,7.779",2.276702
4731,6dlo,,N1=C(C)ON=C1CN1CC(C1)OC1C=CC(=CC=1)C,protein_center,"-18.041,-13.011,7.779",2.7363153
4732,6dlo,,N1(CC)C(=O)C2SC=CC=2N=C1SCC(=O)NC1=CC(Cl)=CC=C1C(OC)=O,protein_center,"-18.041,-13.011,7.779",3.6387796
4733,6dlo,,N1=C(Cl)C(C)=C(N=C1C(C)CC)Cl,protein_center,"-18.041,-13.011,7.779",2.2851238
4734,6dlo,,C12C(CCCN1C(N(CC1=CC=CC=C1)N=2)=O)C(=O)N1CCN(CC1)C1C=CC=C(OC)C=1,protein_center,"-18.041,-13.011,7.779",3.709216
4735,6dlo,,O=C(NC1=CN=CC=C1)COC1=CC2=C(NC(CC2)=O)C=C1,protein_center,"-18.041,-13.011,7.779",4.042819
4736,6dlo,,C1(=CC2C=CC=CC=2F)C(=O)OC(C=CC2=CC=CC=C2OC)=N1,protein_center,"-18.041,-13.011,7.779",4.7218246
4737,6dlo,,S(=O)(=O)(N(C)CCC1=NOC(C2=CC=CC=C2F)=N1)C1=CC=CC=C1C,protein_center,"-18.041,-13.011,7.779",4.937087
4738,6dlo,,C1(C=CC=CC=1C(O)=O)C(=O)NCC(O)COC1=CC=CC=C1C,protein_center,"-18.041,-13.011,7.779",2.8664317
4739,6dlo,,C1(=NC(C)=CC(OCC(=O)NC2C(C)=CC=C(F)C=2)=N1)N1CCC2=C(C=CC=C2)C1,protein_center,"-18.041,-13.011,7.779",5.359888
4740,6dlo,,C1(=CN=C(C=N1)CN(C1CCCCC1)CC1=CC=C(C=C1OC)OC)C(O)=O,protein_center,"-18.041,-13.011,7.779",3.1682148
4741,6dlo,,C1(CN(C)CC2=CSC=N2)=C(C)SC(C)=N1,protein_center,"-18.041,-13.011,7.779",2.0525193
4742,6dlo,,C12C(=O)N(CC(=O)NC3=CC=CC(=C3)C(F)(F)F)C=NC=1N=C(N1CCCC1)S2,protein_center,"-18.041,-13.011,7.779",3.8859677
4743,6dlo,,CC1=CC(=O)OC2C1=CC=C(C=2)NC(=O)[C@H](CC1C=CC=CC=1)NC(=O)[C@@H](NC(=O)[C@H](C)N)C,protein_center,"-18.041,-13.011,7.779",4.08595
4744,6dlo,,CCNC1C(Cl)=CC(C(O)=O)=CN=1,protein_center,"-18.041,-13.011,7.779",1.6630065
4745,6dlo,,C12=CC3=C(C=CS3)N1C(=NN(CC(NCCCN(C)C)=O)C2=O)CC,protein_center,"-18.041,-13.011,7.779",2.3267891
4746,6dlo,,CC1=C(C(NC2=C3C(CCCC3)=CC=C2)=O)N=CN1,protein_center,"-18.041,-13.011,7.779",3.950663
4747,6dlo,,C1(C2=CC=C(C=C2)C=O)=CN=CN1C,protein_center,"-18.041,-13.011,7.779",2.2568948
4748,6dlo,,COC(C1CCN(S(N2CCN(C(C(C)(C)C)=O)CC2)(=O)=O)CC1)=O,protein_center,"-18.041,-13.011,7.779",4.1554937
4749,6dlo,,S1C(C(CC)CC)=NN=C1NC(=O)C(C)(C)C,protein_center,"-18.041,-13.011,7.779",3.320132
4750,6dlo,,O=C(C1C=CC(F)=CC=1)CC1C=CC(N(=O)=O)=CC=1,protein_center,"-18.041,-13.011,7.779",3.5741448
4751,6dlo,,N1(CC(=O)N(C)CC2=CC=CC=C2)C=C(OC)C(C=C1CN1CCC2=C(C=CC=C2)C1)=O,protein_center,"-18.041,-13.011,7.779",3.803404
4752,6dlo,,CN(C1N=C2C(C=NN2C)=C(N)N=1)CC1(CCCC1)O,protein_center,"-18.041,-13.011,7.779",3.54008
4753,6dlo,,CC1OC(C)CN(S(NCC2C=NC(N(C)C)=CC=2)(=O)=O)C1,protein_center,"-18.041,-13.011,7.779",2.462085
4754,6dlo,,C1(C2CCCCN2CC(=O)N(C)C2CCCCC2)=NC(CN(C)C(C)=O)=CC(NC)=N1,protein_center,"-18.041,-13.011,7.779",4.2385893
4755,6dlo,,N1(CCOC(C2=CC=NC=N2)C1)C1=NC=NC(C)=C1,protein_center,"-18.041,-13.011,7.779",2.322672
4756,6dlo,,C1(=CC=C(C2C=CC(=C(Cl)C=2)F)O1)C(=O)NC1C=C(C=CC=1N1CCOCC1)C(OCC)=O,protein_center,"-18.041,-13.011,7.779",5.7830315
4757,6dlo,,O=N(C1=C(CN2CCN(CC3CC3)CC2)C=CC=C1)=O,protein_center,"-18.041,-13.011,7.779",2.8203757
4758,6dlo,,C1(C(NCCCNC2=CC=CN=C2)=O)=C2CCCCC2=NC(N)=N1,protein_center,"-18.041,-13.011,7.779",5.0433526
4759,6dlo,,N1(C(C2C=CC(=CC=2)OCC)C(=C(O)C1=O)C(=O)C1=CC=C(C=C1)OCCCC)C1=NN=C(C)S1,protein_center,"-18.041,-13.011,7.779",3.2572725
4760,6dlo,,N1C(=CC=C(NC2=CC=CC(=C2)C(O)=O)N=1)C1C=CC=C(C)C=1,protein_center,"-18.041,-13.011,7.779",3.4616995
4761,6dlo,,C1(ON=C(C2=CC=CC=C2F)N=1)C1ON=C(C)N=1,protein_center,"-18.041,-13.011,7.779",2.966832
4762,6dlo,,C12SC=CN1C=C(C1C=CC(=CC=1)NC(=O)C1C=CC(=CC=1)Cl)N=2,protein_center,"-18.041,-13.011,7.779",5.178689
4763,6dlo,,C1(=CN(N=N1)CCC)NC(=O)N1CCC2(CC1)C1C=CC=CC=1C=C2,protein_center,"-18.041,-13.011,7.779",3.5151832
4764,6dlo,,N[C@@H](C1C(C)=C(C(F)(F)F)C=CC=1)C,protein_center,"-18.041,-13.011,7.779",2.8283513
4765,6dlo,,C1(NC(=S)NC2=CC=CC=C2)NC(=C(C(N)=O)C=1C(N)=O)SCC(OCC)=O,protein_center,"-18.041,-13.011,7.779",2.9184728
4766,6dlo,,C1(=O)OCCCN1CCNC(=O)C1C=CC(=CC=1)C1C=CC(=CN=1)C(C)=O,protein_center,"-18.041,-13.011,7.779",4.4079537
4767,6dlo,,C1(=O)NC2=C(C=CC=C2)N1CCCN1CCOCC1,protein_center,"-18.041,-13.011,7.779",2.143046
4768,6dlo,,CC1CC(C2NCCCC2)C(=O)CC1,protein_center,"-18.041,-13.011,7.779",1.9796913
4769,6dlo,,C1(CC2=CC=C(C=C2)C2=CC=CC=C2)CN(CCN(CC=C)C1=O)C(=O)C1CCCO1,protein_center,"-18.041,-13.011,7.779",3.5669265
4770,6dlo,,C1(SCC(=O)C2C=CC=CC=2Cl)=NC=CN1C1C=CC(=CC=1)C(=O)NCC1=CC=CS1,protein_center,"-18.041,-13.011,7.779",4.7966175
4771,6dlo,,C1(SC)=NC(C)=C2C=CC(=O)NC2=N1,protein_center,"-18.041,-13.011,7.779",1.568949
4772,6dlo,,[C@@H]1(SC[C@@H](C(=O)N(C)C)N1C(=O)C)[C@H](O)[C@@H](OC(=O)C)[C@@H](OC(=O)C)COC(=O)C,protein_center,"-18.041,-13.011,7.779",1.5773765
4773,6dlo,,C1(CC2C1CC=C2)=NNC(OCC)=O,protein_center,"-18.041,-13.011,7.779",2.5505238
4774,6dlo,,CC1(C(NC(C2=C(O)N=CC=C2)=O)CCC1)C,protein_center,"-18.041,-13.011,7.779",1.8449354
4775,6dlo,,CC1C(CN2CCN(C3C(=O)NCCCC3)CC2)=C(C)ON=1,protein_center,"-18.041,-13.011,7.779",1.9225075
4776,6dlo,,C1(N(C)C)C=CC(=CC=1Br)C=NNC(=O)CC1C=CC=C2C=CC=CC=12,protein_center,"-18.041,-13.011,7.779",3.8136072
4777,6dlo,,N1(C2C=CC=CC=2)C(=O)N(N=C1C1CCCNC1)CC1CC1.Cl,protein_center,"-18.041,-13.011,7.779",2.9881058
4778,6dlo,,C1(=C(N(=O)=O)C=C(Cl)C=C1C(=O)C)F,protein_center,"-18.041,-13.011,7.779",2.5405378
4779,6dlo,,C(=O)(C1C=CC=C(F)C=1)N1CCCCC2C=CC=CC=2OC[C@@H](O)[C@@H](O)CC1,protein_center,"-18.041,-13.011,7.779",2.9810662
4780,6dlo,,N1=C(C2C=CC(=C(OCC)C=2)OCC)NN=C1C1=CC=CC=C1OC,protein_center,"-18.041,-13.011,7.779",3.8983872
4781,6dlo,,O=C(C1=CC=C(N2CCCCC2)C=C1)OCC1=CN=CC=C1,protein_center,"-18.041,-13.011,7.779",2.9456773
4782,6dlo,,N1(C(=O)C2C=CC=C(C)C=2)C(N)=NC(C2=CC=C(C=C2)F)=N1,protein_center,"-18.041,-13.011,7.779",4.7597513
4783,6dlo,,C1=C(OCCC)C=CC(C(=O)CCCCCCC(=O)O)=C1,protein_center,"-18.041,-13.011,7.779",3.1945333
4784,6dlo,,S(=O)(=O)(CCNC(=O)C1NCCN(C2=CC=C(C=C2)F)C1)N1CCCC1,protein_center,"-18.041,-13.011,7.779",3.7087784
4785,6dlo,,C1(=O)C2=CC=C(C=C2NC(=O)C(CC)N1C)C1NN=NN=1,protein_center,"-18.041,-13.011,7.779",1.8783836
4786,6dlo,,C(=S)(NC1C=CC(=CC=1)N1CCN(CC1)C(=O)CC(C)C)NC(=O)C=CC1=CC=CO1,protein_center,"-18.041,-13.011,7.779",4.862355
4787,6dlo,,COCCN1C(=O)CC2(CCN(CC3=NC=CC=C3)CC2)N2C1=CC=N2,protein_center,"-18.041,-13.011,7.779",2.8994179
4788,6dlo,,C12C(=O)N(CC(OC)=O)C(N(C)C=1N=C1N(C(C)=CN12)CC1CCCO1)=O,protein_center,"-18.041,-13.011,7.779",2.1071866
4789,6dlo,,C12=C(N=CN=C1N1CCCC(C1)C(=O)N1CCCC(C(OCC)=O)C1)ON=C2C1C=CC(=CC=1)F,protein_center,"-18.041,-13.011,7.779",4.503767
4790,6dlo,,ClC1=CC=C(C(CCC(NCCCN2C(=O)CCC2)=O)=O)C=C1,protein_center,"-18.041,-13.011,7.779",3.282442
4791,6dlo,,C(=O)(CCNCCC1C=CC(=C(OC)C=1)OC)NN=CC1C=CC=NC=1.Cl.Cl,protein_center,"-18.041,-13.011,7.779",3.609811
4792,6dlo,,N12N=CN=C1N=C(C)C=C2NC1C=CC=C2OCCOC=12,protein_center,"-18.041,-13.011,7.779",1.9478372
4793,6dlo,,C1(=CC(OC)=CC(OC)=C1)C(NCCC(=O)NC1C=CC(=CC=1)CCCC)=O,protein_center,"-18.041,-13.011,7.779",4.9629493
4794,6dlo,,N1(CC2ON=C(C3=CC=C(C=C3)Cl)N=2)C(=O)COC2=CC(C(C)(C)C)=CC=C12,protein_center,"-18.041,-13.011,7.779",5.3157506
4795,6dlo,,C1(C(=O)N2CCOCC2)=NN(C2CCC(NCCC3=CC=CS3)CC1=2)CC=C,protein_center,"-18.041,-13.011,7.779",4.1546755
4796,6dlo,,C(C1C=CC=CC=1)(C1C=CC(=CC=1)Br)NC(CCC1=CC=CC=C1)=O,protein_center,"-18.041,-13.011,7.779",4.1470294
4797,6dlo,,C(C#N)(C(=O)NC(C1C=CC=CC=1)=O)=P(C1C=CC=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",4.945524
4798,6dlo,,CC1(C(=O)NCCN1C(C1=C2C(C=CC=N2)=CC(F)=C1)=O)C,protein_center,"-18.041,-13.011,7.779",2.8011322
4799,6dlo,,N1(CC(NCCCOC)=O)C2C=CC(=CC=2C(C=O)=C1)Br,protein_center,"-18.041,-13.011,7.779",2.5605445
4800,6dlo,,C1(C=NC2C(=CC=CC=2)C=1)C(NC(=O)CC1C=CC=CC=1F)C1CC(C1)O,protein_center,"-18.041,-13.011,7.779",4.901535
4801,6dlo,,C12=C(C=CC=C1C(=O)NC1=CC=C(C=C1)NC1=CC=CC=C1)C1C=CCC1C(C1C=CC(=CC=1)OC)N2,protein_center,"-18.041,-13.011,7.779",5.2084794
4802,6dlo,,C1(C(=O)NCC2C(C)=NNC=2C)=C(C)C2C(=C(C)C=C(C)C=2)N1,protein_center,"-18.041,-13.011,7.779",5.1268196
4803,6dlo,,FC(C1=CC(/C=C2\C3=CC=CC=C3NC\2=O)=CC=C1)(F)F,protein_center,"-18.041,-13.011,7.779",3.1807868
4804,6dlo,,S(=O)(=O)(N1CCC(CC1)C)C1C=C2C(=CC=1OC1=CC=CN=C1)OC1C(=CC=CC=1)NC2=O,protein_center,"-18.041,-13.011,7.779",4.468635
4805,6dlo,,COC(C1C2=C(NC(S2)=O)SC2C(N(C3=CC=C(C)C=C3)C(=O)C12)=O)=O,protein_center,"-18.041,-13.011,7.779",1.3485227
4806,6dlo,,S(=O)(=O)(C1C=CC2=C(OCCO2)C=1)N1CC(C1)N1CC(CC1=O)C(=O)NCC1CC1,protein_center,"-18.041,-13.011,7.779",3.4442575
4807,6dlo,,CCCCC[C@H](O)C=C[C@@H]1[C@@H](CC=CCCCC(O)=O)C2CC1OC2,protein_center,"-18.041,-13.011,7.779",3.9119124
4808,6dlo,,O=C1C2(CCN(C)CC2)C2C=C(C=CC=2N1)OC,protein_center,"-18.041,-13.011,7.779",2.677131
4809,6dlo,,OCC1C(Cl)=NC(Cl)=CN=1,protein_center,"-18.041,-13.011,7.779",1.5857928
4810,6dlo,,BrC1=CC(C(NC2=C(C3=CC=CC=C3)C=CC=C2)=O)=CC=C1,protein_center,"-18.041,-13.011,7.779",4.8601594
4811,6dlo,,C1(=NN=C(SCC(=O)NCC2C=CC=CC=2Cl)N1)C12CC3CC(CC(C3)C1)C2,protein_center,"-18.041,-13.011,7.779",3.4961262
4812,6dlo,,C1=CC=CC2=C(C(NC3C=CC=CC=3OC)=O)N=C(C(NC3C=CC=C(C)C=3)=O)N12,protein_center,"-18.041,-13.011,7.779",4.520544
4813,6dlo,,N1(C(=O)C=CC(C)=N1)CC(=O)N1CCCC(CCOC)(C(O)=O)C1,protein_center,"-18.041,-13.011,7.779",1.6128861
4814,6dlo,,C1(C2=CC=CC=C2Cl)OC(=CC=1Br)C=O,protein_center,"-18.041,-13.011,7.779",2.883374
4815,6dlo,,C1(SC(=C(C2C=CC=CC=2)C=1C(OCC)=O)C)NS(=O)(=O)C1C=CC2C(=CC=CC=2)C=1,protein_center,"-18.041,-13.011,7.779",4.4065666
4816,6dlo,,N1(CCC2(CC1)CCC(=O)N2)C(=O)COC1=CC=C(C=C1)F,protein_center,"-18.041,-13.011,7.779",2.842855
4817,6dlo,,N1NC=CC=1C1C=CC(=CC=1)C,protein_center,"-18.041,-13.011,7.779",3.4631238
4818,6dlo,,N12C3=CC=CC=C3C(N(CCC(=O)NCC3C=CC(=CC=3)OC)C1C1=C(C=CC=C1)C2=O)=O,protein_center,"-18.041,-13.011,7.779",3.2624996
4819,6dlo,,[N+]1(N2CCOCC2)=NOC([N-]C(=O)C(F)(F)F)=C1C(OC)=O,protein_center,"-18.041,-13.011,7.779",2.5821776
4820,6dlo,,C1(CNC(CCC(C)N2CCCC2)=O)=C(C)NC=N1.OC=O.OC=O,protein_center,"-18.041,-13.011,7.779",2.4995131
4821,6dlo,,C1(C2C=CC(=CC=2)NC(=S)NC(CCC(OCCOC)=O)=O)SC2=C(C=CC(C)=C2)N=1,protein_center,"-18.041,-13.011,7.779",4.821064
4822,6dlo,,N1C(CNC(CC2C=CC(=CC=2)N(C)C)=O)=CSC=1C1N=CC=CN=1,protein_center,"-18.041,-13.011,7.779",4.1743574
4823,6dlo,,COC1=C(CCC(NCC2N(C)N=CN=2)=O)C=C(Br)C=C1,protein_center,"-18.041,-13.011,7.779",3.2512774
4824,6dlo,,CC1=C(CN2CCN(C(C3=CC=C(C(F)(F)F)C=C3)=O)CC2)C=NO1,protein_center,"-18.041,-13.011,7.779",2.8947783
4825,6dlo,,COC1C=C(Cl)C(S(NC2CCNCC2)(=O)=O)=CC=1Cl,protein_center,"-18.041,-13.011,7.779",2.4629443
4826,6dlo,,Cl.COC1=C(F)C=C(O[C@]2(C[C@](N)(C2)[H])[H])C=C1,protein_center,"-18.041,-13.011,7.779",2.4104195
4827,6dlo,,CCOC1=C(C(NC2CS(=O)(=O)CC2)=O)C=CC=C1,protein_center,"-18.041,-13.011,7.779",2.2212713
4828,6dlo,,N1(CC(C1)C(=O)N1CCN(CC1)C1CCCCC1)C(=O)C1C=CC(=C(F)C=1)F,protein_center,"-18.041,-13.011,7.779",3.8959813
4829,6dlo,,CC1N(C(NC2C(N3CCCC3)=CC=CC=2)=O)CCN(C(C)=O)C1,protein_center,"-18.041,-13.011,7.779",3.4465017
4830,6dlo,,S(=O)(=O)(C1C=CC(=C(OC)C=1)OC)N(CC1=CC=CC=C1)CC(=O)NC1=CC=CC(=C1)N(=O)=O,protein_center,"-18.041,-13.011,7.779",3.951643
4831,6dlo,,O=C(C1N=NSC=1)NCCN1C(=O)C2=C(C=CC=C2)C1=O,protein_center,"-18.041,-13.011,7.779",2.5228126
4832,6dlo,,N1(CCC(C(=O)NCC2=CC=C(C=C2)Cl)C1)C1C=NNC(=O)C=1,protein_center,"-18.041,-13.011,7.779",3.573592
4833,6dlo,,C1(C(=O)N2CC(C(C3=CC=C(OC)C=C3OC)C2)C(=O)NCC(C)C)=CC=C(C)C=C1,protein_center,"-18.041,-13.011,7.779",3.749121
4834,6dlo,,CC(CCC(OCC1N(C)C=CN=1)=O)C,protein_center,"-18.041,-13.011,7.779",2.9399626
4835,6dlo,,CC(C(N1CCN(C(CC2=C(C)ON=C2C)=O)CC1)=O)O,protein_center,"-18.041,-13.011,7.779",1.1512227
4836,6dlo,,C12=NC=CN1C=CC(C(F)(F)F)=N2,protein_center,"-18.041,-13.011,7.779",2.9598348
4837,6dlo,,C12=NC=NN1C(C(C(C)=O)=C(C)N2)C1=CC=C(C(OC)=C1)OCC,protein_center,"-18.041,-13.011,7.779",2.2772536
4838,6dlo,,CC(N1CC(CNC(N2C(C3N(C)N=CC=3)CCCC2)=O)CCC1)=O,protein_center,"-18.041,-13.011,7.779",2.862063
4839,6dlo,,N1C(=CC2=CC=CC(=C2)OC(C)=O)C(OC=1C1=CC=C(C=C1)CCCC)=O,protein_center,"-18.041,-13.011,7.779",4.6755085
4840,6dlo,,S(=O)(=O)(C1C=CC=C(C=1)C#N)N[C@@H]1CCC[C@H](C1)NC(=O)CN1C=CC=CC1=O,protein_center,"-18.041,-13.011,7.779",3.7563343
4841,6dlo,,N1(C2C=CC=CC=2)N=NN=C1CNC(=O)C1CCCN(C2CCOCC2)C1,protein_center,"-18.041,-13.011,7.779",2.5249078
4842,6dlo,,C1(C(C)C)=C(OC)C=C(C(C=NNC2=CC=C(C=C2)Br)=C1)C,protein_center,"-18.041,-13.011,7.779",3.6529665
4843,6dlo,,N1(C)C(C(O)C2C=CC(NS(C3C=C4C5C=CC=CC=5OC4=CC=3)(=O)=O)=CC=2)=NC=C1,protein_center,"-18.041,-13.011,7.779",4.4673367
4844,6dlo,,N1(CCCC1C(NCCC)=O)C(=O)C1=CC=C(C=C1)NC(=O)C1=CC=C(C=C1)F,protein_center,"-18.041,-13.011,7.779",4.263887
4845,6dlo,,N1C2=CC(C)=CC=C2NC=1CNC(=O)N1CCN(CC1)CC(=O)N1CCCC1,protein_center,"-18.041,-13.011,7.779",4.708704
4846,6dlo,,N1C2=CC=C(C=C2OC=1C1=CC=C(C=C1)F)C(NN)=O,protein_center,"-18.041,-13.011,7.779",3.2782185
4847,6dlo,,[C@@H]12[C@H](CO[C@@H]1[C@H](CO2)O)NC(CC1C=CC(=CC=1)OCC)=O,protein_center,"-18.041,-13.011,7.779",2.2949853
4848,6dlo,,C(=O)(N1CCC(CC1)C(=O)N1CCCC(C)C1)C1=CC=CC=C1Cl,protein_center,"-18.041,-13.011,7.779",3.8141825
4849,6dlo,,C1(C=C(OC)C=C(C(OC)=O)C=1O)N(=O)=O,protein_center,"-18.041,-13.011,7.779",1.5231493
4850,6dlo,,C1(=O)OC2C=CC(Cl)=CC=2N1C1CCN(CC1)CC(=O)N(C(C)C)C(C)C,protein_center,"-18.041,-13.011,7.779",3.2823045
4851,6dlo,,N1(C(C)CCC1=O)C1C=CC=C(C=1)NC(NCCC1=CC=CC=C1Cl)=O,protein_center,"-18.041,-13.011,7.779",3.8274176
4852,6dlo,,CC(NC(OC(C)(C)C)=O)CS,protein_center,"-18.041,-13.011,7.779",1.909027
